feature_name,feature_importance,rank,fold_number
pca.expl_var_PC1.cor_x,0.0101896674822719,18,20
ela_level.mmce_lda_50,0.008470978583488,19,20
pca.expl_var_PC1.cor_init,0.0077180139025858,20,20
nbc.nn_nb.cor,0.0060576216760167,21,20
ela_level.lda_mda_50,0.0050008206199799,22,20
ela_level.lda_mda_10,0.0040146008512045,23,20
pca.expl_var.cor_init,0.0021249142172756,24,20
ela_meta.lin_w_interact.adj_r2,0.0016321077580972,25,20
ela_level.mmce_mda_10,0.001577322109802,26,20
ela_meta.lin_w_interact.adj_r2,0.5247725345004006,1,21
ela_meta.lin_simple.coef.min,0.288987857560046,2,21
ic.eps.s,0.2612992647831205,3,21
ela_level.qda_mda_10,0.0867869881125598,4,21
pca.expl_var.cov_init,0.0818784241618404,5,21
ela_level.lda_mda_25,0.069669091550103,6,21
ela_distr.number_of_peaks,0.0648305111641864,7,21
disp.ratio_mean_10,0.0644074790388974,8,21
ela_meta.lin_simple.coef.max_by_min,0.0537304025394358,9,21
nbc.nb_fitness.cor,0.0512341002889963,10,21
ela_level.mmce_lda_50,0.0442218151079329,11,21
ic.m0,0.0390462378521846,12,21
nbc.nn_nb.cor,0.0315675234982306,13,21
ela_level.mmce_lda_25,0.0222573347026062,14,21
ela_level.qda_mda_25,0.0211023264973058,15,21
ela_distr.skewness,0.0205309915209976,16,21
ela_level.lda_mda_10,0.0166331321142874,17,21
ela_level.lda_qda_50,0.0143831727934187,18,21
ela_meta.lin_simple.adj_r2,0.0141225743913304,19,21
pca.expl_var_PC1.cor_x,0.0118395292914072,20,21
ela_level.lda_mda_50,0.0077788710650215,21,21
ela_level.qda_mda_50,0.0066316868708482,22,21
pca.expl_var.cor_init,0.0048784378163504,23,21
ela_meta.quad_simple.cond,0.0037614079739229,24,21
ela_level.mmce_lda_10,0.0034360369708344,25,21
ela_meta.lin_w_interact.adj_r2,0.1424621583544416,1,22
ela_distr.number_of_peaks,0.1369951136643825,2,22
ic.eps.s,0.1140873855914304,3,22
nbc.nb_fitness.cor,0.0836759591197937,4,22
ela_meta.lin_simple.coef.max_by_min,0.0790630375747353,5,22
ela_distr.skewness,0.0664973041901845,6,22
ela_level.mmce_qda_50,0.0656989250645895,7,22
ela_meta.lin_simple.coef.min,0.0630158975106784,8,22
ela_meta.quad_simple.cond,0.0539265955544437,9,22
pca.expl_var.cov_init,0.0536141826833831,10,22
pca.expl_var_PC1.cor_x,0.0517244799929297,11,22
ela_level.lda_mda_10,0.0459797813536321,12,22
ela_level.lda_mda_25,0.0441128387545629,13,22
ela_level.mmce_mda_10,0.0363241620062366,14,22
ela_level.qda_mda_25,0.0316062279319993,15,22
ic.h.max,0.0302615869558486,16,22
nbc.nn_nb.cor,0.0267466734271909,17,22
ela_level.lda_qda_50,0.0254524624157021,18,22
ela_level.mmce_lda_50,0.0247908032744276,19,22
ela_level.lda_mda_50,0.0223675683012587,20,22
ela_level.mmce_lda_25,0.0209235214852683,21,22
pca.expl_var_PC1.cor_init,0.0169502565614225,22,22
ela_level.lda_qda_10,0.0143990221828239,23,22
disp.ratio_mean_10,0.0124232956282542,24,22
ela_level.qda_mda_50,0.0096685745380269,25,22
ela_level.lda_qda_25,0.0020666313981174,26,22
ela_level.mmce_qda_10,0.0011234991439735,27,22
pca.expl_var.cor_init,0.0002452871470091,28,22
pca.expl_var.cov_init,0.2159387402491651,1,23
ela_meta.lin_w_interact.adj_r2,0.1188904735798601,2,23
ela_distr.number_of_peaks,0.0899673883880067,3,23
ela_meta.lin_simple.coef.min,0.0658072153483583,4,23
ela_level.lda_mda_10,0.0504554572838322,5,23
ic.eps.ratio,0.0495373432456366,6,23
ela_level.lda_qda_10,0.0324712738679072,7,23
nbc.nb_fitness.cor,0.0320350863705371,8,23
ela_level.lda_mda_25,0.0300629793583202,9,23
pca.expl_var_PC1.cor_x,0.0251763142877242,10,23
ela_meta.lin_simple.coef.max_by_min,0.0242863432526145,11,23
ela_meta.quad_simple.cond,0.0241725334769873,12,23
ela_level.lda_qda_25,0.0217646268757493,13,23
ela_meta.lin_simple.adj_r2,0.0161743275982302,14,23
ela_distr.skewness,0.0145894055093783,15,23
ela_level.mmce_mda_50,0.0107445416371886,16,23
disp.ratio_median_02,0.0093619296917884,17,23
ela_level.mmce_lda_50,0.0090266043372671,18,23
ela_level.lda_qda_50,0.0069988626535924,19,23
ela_level.qda_mda_50,0.0069652406084307,20,23
ela_level.mmce_lda_25,0.0056850655697794,21,23
ela_level.mmce_lda_10,0.0041540978994957,22,23
ela_level.lda_mda_50,0.0036062424565639,23,23
ela_level.qda_mda_25,0.0021339376197797,24,23
nbc.nn_nb.cor,0.0008870568199531,25,23
pca.expl_var.cor_init,0.0004387091362166,26,23
ela_meta.lin_w_interact.adj_r2,0.4495737378279947,1,24
disp.ratio_median_10,0.2108440230382891,2,24
ela_meta.lin_simple.coef.min,0.1585944189877946,3,24
pca.expl_var.cov_init,0.1310263020401637,4,24
ela_distr.skewness,0.125071771158269,5,24
ic.eps.ratio,0.0801860235621993,6,24
nbc.nb_fitness.cor,0.0738521373054044,7,24
pca.expl_var_PC1.cor_init,0.0587098579692546,8,24
nbc.nn_nb.cor,0.0519964498074945,9,24
ela_level.lda_mda_25,0.0337530235639754,10,24
ela_level.qda_mda_25,0.0324054799026585,11,24
ela_distr.number_of_peaks,0.0313522484894688,12,24
pca.expl_var_PC1.cor_x,0.0281073562492698,13,24
ela_level.mmce_qda_25,0.0274026762491928,14,24
ela_level.lda_qda_50,0.0215334333572494,15,24
ela_level.mmce_mda_10,0.0190036742968803,16,24
ela_level.lda_mda_10,0.0186343887386544,17,24
ela_level.lda_mda_50,0.0144978747309992,18,24
ela_level.lda_qda_25,0.0083717179798387,19,24
ela_meta.lin_simple.coef.max_by_min,0.0079747015030527,20,24
ela_level.mmce_lda_50,0.0044441003862426,21,24
pca.expl_var.cor_init,0.0028217635710366,22,24
ela_level.lda_qda_10,0.0023930831606385,23,24
ela_meta.quad_simple.cond,0.0016370353830248,24,24
ela_level.mmce_lda_25,0.0002755691141905,25,24
ela_level.qda_mda_50,6.618992993495676e-05,26,24
pca.expl_var.cov_init,0.3125249360765571,1,25
ela_meta.lin_simple.coef.min,0.1447842662823703,2,25
ela_meta.lin_w_interact.adj_r2,0.1097960492325666,3,25
nbc.nb_fitness.cor,0.0886044018931603,4,25
ela_level.qda_mda_25,0.0700680459954675,5,25
ela_distr.skewness,0.0624307420874341,6,25
ic.eps.s,0.0554207555063739,7,25
disp.ratio_mean_10,0.0426811026859641,8,25
pca.expl_var_PC1.cor_init,0.0375537135689794,9,25
ela_level.lda_qda_50,0.0362495263800793,10,25
ela_level.lda_mda_25,0.0331679124516516,11,25
ela_meta.quad_simple.cond,0.0300485528809316,12,25
pca.expl_var_PC1.cor_x,0.0273996230892234,13,25
ela_level.mmce_qda_10,0.0251060223842222,14,25
ela_level.lda_mda_10,0.024814915185734,15,25
ela_level.lda_qda_25,0.0190762902453376,16,25
ela_meta.lin_simple.coef.max_by_min,0.0166239920957074,17,25
nbc.nn_nb.cor,0.0149776849273947,18,25
ela_distr.number_of_peaks,0.0143071894936751,19,25
ela_level.mmce_lda_25,0.0135821018873087,20,25
ela_level.qda_mda_50,0.0114522117575521,21,25
ela_level.mmce_lda_50,0.0082266285186598,22,25
ela_level.mmce_mda_10,0.0034709385636884,23,25
ela_level.mmce_mda_50,0.0017453506553063,24,25
ela_level.lda_qda_10,0.001067445551395,25,25
pca.expl_var.cor_init,0.0007646380826398,26,25
ela_meta.lin_w_interact.adj_r2,0.1580657078918587,1,26
ela_distr.skewness,0.1338468525917672,2,26
pca.expl_var.cov_init,0.1332885989467805,3,26
ela_meta.lin_simple.coef.min,0.121821567915023,4,26
nbc.nb_fitness.cor,0.0939427489425853,5,26
disp.ratio_median_02,0.0893978030995832,6,26
ela_level.lda_mda_10,0.059448708561814,7,26
ela_meta.lin_simple.coef.max_by_min,0.054432049814338,8,26
ela_level.lda_qda_50,0.049468198770842,9,26
ic.eps.ratio,0.0399110878420544,10,26
ela_meta.quad_simple.cond,0.0346950916687093,11,26
ela_level.mmce_mda_50,0.0344988349310499,12,26
ela_level.lda_mda_50,0.0253594311957395,13,26
pca.expl_var_PC1.cor_init,0.0230108828229609,14,26
ela_level.qda_mda_25,0.0224889927131577,15,26
ela_level.lda_mda_25,0.0213253402935371,16,26
ela_distr.number_of_peaks,0.0211689403343323,17,26
ela_level.mmce_lda_50,0.0158728665575413,18,26
ela_level.lda_qda_25,0.0150066638723013,19,26
ela_level.lda_qda_10,0.0139404058411432,20,26
ela_level.mmce_lda_25,0.0135333433626507,21,26
pca.expl_var_PC1.cor_x,0.0088131614017936,22,26
nbc.nn_nb.cor,0.0043381353731917,23,26
ela_level.mmce_mda_10,0.0031039883075112,24,26
ela_level.qda_mda_50,0.003097193975481,25,26
pca.expl_var.cor_init,0.0002901895665089,26,26
ela_distr.skewness,0.1222446477238004,1,27
pca.expl_var.cov_init,0.0962550526078474,2,27
ela_meta.lin_simple.coef.min,0.0776150372267406,3,27
ela_meta.quad_simple.cond,0.0699689420314962,4,27
ela_level.lda_mda_10,0.0554120090707953,5,27
ic.eps.ratio,0.0537142871407353,6,27
disp.ratio_mean_10,0.0452017925045565,7,27
pca.expl_var_PC1.cor_x,0.044071440335584,8,27
ela_meta.lin_w_interact.adj_r2,0.0427326589779288,9,27
ela_level.qda_mda_25,0.0316235557807067,10,27
pca.expl_var_PC1.cor_init,0.0299293887710374,11,27
ela_meta.lin_simple.coef.max_by_min,0.0295873238189088,12,27
nbc.nb_fitness.cor,0.0272173662474962,13,27
ela_level.lda_mda_50,0.0266424275048425,14,27
ela_level.lda_qda_50,0.0248865694311406,15,27
ela_level.mmce_mda_50,0.0244110094686603,16,27
nbc.nn_nb.cor,0.0211908659834432,17,27
ela_distr.number_of_peaks,0.0191398567043058,18,27
ela_level.mmce_lda_50,0.0176124234915811,19,27
ela_level.lda_mda_25,0.016382610307215,20,27
ela_level.mmce_lda_25,0.0136189544291608,21,27
ela_level.mmce_mda_10,0.0104427765518218,22,27
ela_level.qda_mda_50,0.0099981594150724,23,27
ela_level.qda_mda_10,0.0055951458172864,24,27
ela_level.lda_qda_25,0.0035163830836521,25,27
pca.expl_var.cor_init,0.0016901055179961,26,27
ela_level.mmce_qda_10,0.0005090052056953,27,27
ela_meta.lin_w_interact.adj_r2,0.2179994927899922,1,28
pca.expl_var.cov_init,0.117927603332506,2,28
ela_meta.lin_simple.coef.min,0.0987508415111577,3,28
ela_meta.quad_simple.cond,0.0782159671467689,4,28
ela_level.qda_mda_25,0.0624698317841381,5,28
ela_distr.skewness,0.0437995622581217,6,28
nbc.nn_nb.cor,0.0416472768471068,7,28
ela_meta.lin_simple.coef.max_by_min,0.0402728435971459,8,28
pca.expl_var_PC1.cor_init,0.0372358094699213,9,28
ela_distr.kurtosis,0.0327161104752243,10,28
ela_level.lda_mda_50,0.030163377458259,11,28
ela_level.lda_qda_50,0.0296403216597423,12,28
ela_level.lda_mda_10,0.0248566780777849,13,28
disp.ratio_median_02,0.0226538948092428,14,28
ela_level.lda_mda_25,0.0219629349387526,15,28
ela_distr.number_of_peaks,0.0166143640666254,16,28
ela_level.lda_qda_25,0.0156333994149624,17,28
pca.expl_var_PC1.cor_x,0.0145607495346191,18,28
pca.expl_var.cor_init,0.0124723769128887,19,28
nbc.nb_fitness.cor,0.0121646091839711,20,28
ela_level.mmce_mda_10,0.0120357032949414,21,28
ela_level.mmce_lda_25,0.0081532570610582,22,28
ela_level.qda_mda_50,0.005702130144985,23,28
ela_level.lda_qda_10,0.0050457569141514,24,28
ela_level.mmce_qda_10,0.0014932607309257,25,28
ic.eps.ratio,0.0004049431243295,26,28
pca.expl_var.cov_init,0.1443400859790522,1,29
disp.ratio_mean_10,0.0936598460052014,2,29
ela_meta.lin_simple.adj_r2,0.0914411965868828,3,29
ela_meta.quad_simple.cond,0.0745011246448711,4,29
ela_distr.skewness,0.0733590372954897,5,29
nbc.nb_fitness.cor,0.0711649137686702,6,29
ela_meta.lin_w_interact.adj_r2,0.0648624646398736,7,29
ela_level.qda_mda_25,0.0579708696784003,8,29
ela_meta.lin_simple.coef.min,0.0548879621493055,9,29
nbc.nn_nb.cor,0.0512604020316602,10,29
ic.eps.ratio,0.0475431307240119,11,29
ela_meta.lin_simple.coef.max_by_min,0.0469841303824103,12,29
ela_level.lda_qda_50,0.0462835642351765,13,29
ela_distr.number_of_peaks,0.0396857042241667,14,29
ela_level.mmce_qda_50,0.0359662184684993,15,29
ela_level.lda_mda_25,0.0312497999723795,16,29
pca.expl_var_PC1.cor_x,0.0273662563916081,17,29
ela_level.qda_mda_10,0.0110893778997845,18,29
ela_level.lda_mda_50,0.0104756779162164,19,29
ela_level.lda_qda_25,0.01039380009728,20,29
ela_level.qda_mda_50,0.0092888014384434,21,29
ela_level.mmce_lda_25,0.0089562886064716,22,29
ela_level.mmce_mda_10,0.0088754204145338,23,29
ela_level.lda_mda_10,0.0081068597268733,24,29
ela_level.mmce_qda_10,0.0077570631360937,25,29
pca.expl_var.cor_init,0.0069390725006528,26,29
ela_level.mmce_lda_50,0.0040249783189647,27,29
ela_meta.lin_w_interact.adj_r2,0.1211952274439923,1,30
ela_level.qda_mda_25,0.1148925892743618,2,30
ela_meta.lin_simple.intercept,0.087601833720258,3,30
ela_distr.skewness,0.0769173539457784,4,30
pca.expl_var.cov_init,0.0653267944905109,5,30
ela_distr.number_of_peaks,0.0515514058798119,6,30
ela_meta.lin_simple.coef.max_by_min,0.05017746720485,7,30
pca.expl_var_PC1.cor_x,0.0463120985022962,8,30
ela_meta.quad_simple.cond,0.0440005307423246,9,30
ela_meta.lin_simple.adj_r2,0.0414791152976655,10,30
nbc.nb_fitness.cor,0.0405349199388846,11,30
disp.ratio_mean_10,0.0323401520013366,12,30
ela_level.lda_qda_10,0.0306544439244095,13,30
ela_level.mmce_qda_10,0.0294977917975621,14,30
ela_level.mmce_lda_10,0.0264383139855372,15,30
ela_level.mmce_qda_50,0.019543814999936,16,30
ela_level.lda_mda_10,0.0192981412132887,17,30
ela_level.mmce_lda_25,0.016460486053165,18,30
ela_level.qda_mda_50,0.0157413604437207,19,30
pca.expl_var.cor_init,0.0135883581643212,20,30
ic.eps.ratio,0.013266403938215,21,30
ela_level.lda_qda_50,0.0121117844245742,22,30
nbc.nn_nb.cor,0.0058863596412954,23,30
ela_level.lda_mda_25,0.0036326443874436,24,30
ela_level.lda_mda_50,0.003444841480994,25,30
ela_level.mmce_lda_50,0.0020270872695318,26,30
ela_level.lda_qda_25,0.0016492750708975,27,30
