disp.ratio_mean_10,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,ic.m0,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,fold_number,disp.ratio_median_02,ela_level.mmce_lda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ela_meta.lin_simple.adj_r2,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_50,ela_meta.lin_simple.intercept,disp.diff_median_25,ic.h.max,disp.ratio_median_10,ela_level.mmce_qda_25,ela_distr.kurtosis
,0.04943670985931331,0.09700984378660694,0.04088433021420355,0.008571138619391887,0.021386885372277023,0.0024351442152752544,0.048598708528748875,0.004908179515648223,0.02867332100358503,0.0022623438564733822,,0.09590466486056001,0.047723759437208635,0.02547840513388082,0.09439078674032635,0.0103254640907025,0.047459339874965444,,,0.011387057608550232,0.03561852100153173,0.03665190809913112,0.05811673315025856,0.06443788275400944,0.0006523285904549349,20,0.06344857763414795,,0.05456991499131887,,,0.0012740502465789585,,0.04839400081485095,,,,,,,,
0.009158092991061443,0.004745753361615885,0.1489162719606788,0.05185786675690417,0.0006745033756050401,0.04148666589551617,,0.055199385013607175,0.03394845798818045,0.012106574149615313,,0.017232197138939663,0.07928823767407044,0.04976780590969218,0.017255442699095232,0.04173020092788468,0.10633585154346809,0.04062637995950066,,0.08271344595214714,0.048523214367022977,0.0427981545969771,0.009859909970611777,0.017660551564033705,,0.005160162476991157,21,,0.011284709952557448,,,,,0.056378869819141586,0.015291293955081754,,,,,,,,
0.05009826592495111,0.03416403705834696,0.17494724009197637,0.0476613663741792,0.019900769401564464,0.042954147140477975,0.0049228155898446485,0.04921445568279518,0.002693309934685982,0.012917514388888092,0.011593090494206319,,0.04495019309202217,0.037341995673103076,0.054521308177184466,0.05392953770871704,0.03662505387802421,0.025178122721498553,,,0.014409571256736807,0.03490644120841628,0.0030929001656069643,0.030486853950786017,0.0013687970750817175,0.01579970856507176,22,,,,0.010366076350102206,,0.021200206528359217,,0.08807551305869762,,0.06516552689501205,,,0.011515181613663886,,,
,0.10754543099779516,0.1645264816829178,0.10092853595576266,0.03262914186526183,0.0345199820281959,0.006084021636900121,0.014995726534985808,0.007780624673306846,0.002534477130725074,,,0.07443082617847037,0.020706069413950784,0.03213516627806464,0.01219858842024397,0.05677641590226455,0.07290997533136387,0.02091333643161513,,0.025948822996431895,0.019472742134578794,0.011546634117202102,0.05674631235716371,,0.02082653857469638,23,0.04860739775617192,0.0034271773026927264,0.010077456119057275,,,0.026243933502752167,0.015488184677428239,,,,,,,,,
,0.08476613541187658,0.1893455287578562,0.004194935481201737,0.07486072389143776,0.012158115365064353,0.00613094413834246,0.0042810197723828335,0.026780858080241922,0.0058411232546200145,0.011740092979833607,,0.026320877878551387,0.0010486238071727551,0.024969645946163178,0.11019155112896029,0.06007419307516219,0.08194989679575554,0.03790793277664217,,0.0572961664335837,0.020282520810344987,0.0019561040312227472,0.07496967051161692,0.002687842330194593,0.0041824296747273275,24,,,,,,0.019646405537004405,,,,,,,,0.05244068063422356,0.003975981495816782,
0.0875181911972697,0.05626538894550672,0.09602663719166796,0.047622412159880466,0.005846854100150149,,0.0092380879461972,0.006446898599058733,0.010149707869506067,0.006135233233663773,0.01768284064726053,,0.09026737333542248,0.029942078416395655,0.04693827335320264,0.03252871043810613,0.04264996314979381,0.02091722124030202,,,0.0824894810747305,0.009896356941462611,0.005817613375181686,0.13307965540127237,0.03181966982418517,0.0061667823860492,25,,,0.024086278177506464,0.03770876727459968,,0.024114588589976307,,0.03864493513165209,,,,,,,,
,0.03166113478253693,0.22648674118498954,0.03259140751016746,0.0038109051133931758,0.03533042430895358,0.028974909748052,0.015626082746701932,0.011287922369686593,0.04370606558494688,0.006612045714710429,,0.12390541311495391,0.0042130631494866596,0.014841330973130253,0.06983186185175722,0.0350809854606526,0.0811516426104415,0.011537255850716717,,0.0646023274549919,0.00014733542709093682,0.00605195155373697,0.06281861088843123,0.012352873259833056,0.030188880973857985,26,0.005916665565299354,,0.0002464678699147825,,,0.04102569493156632,,,,,,,,,,
0.032960446121611135,0.036061629911816634,0.23540879940136844,0.058275820638451235,0.05716997043375297,0.05854576079664781,0.01131166967621362,0.02529821288168096,0.03199090691007997,0.03162028039910434,0.012931813833971038,0.009530283153267313,0.1111137062734904,0.010976605116701883,0.02593072513439014,0.029750097055288183,0.017042994877195898,0.062212745586225915,0.0101361889376197,,0.0015886816500087198,0.016871857343351216,0.003939578731972589,0.020284627937222598,0.03227604048650656,0.00819997464489363,27,,,0.04004989455011264,0.008520687517054544,,,,,,,,,,,,
,0.02607892804139962,0.1545509214794664,0.018930385297404657,0.014496815633221008,0.07829461961243796,0.039179585037833094,0.02534985593722029,0.05005304362720067,,0.012704197156749577,,0.10299655245156822,0.010414607507290168,0.016832451244936514,0.07337966678642194,0.07191080577297129,0.0059038866633225875,0.01517585125784519,,0.041037183685304485,0.014806904130956108,0.013688852851161332,0.0944776448592316,0.019882603952738727,0.00019629726991344571,28,0.013601228584910809,,,0.007678383251760449,,0.028102596475020666,,,,,,,,,,0.05027613143171289
0.033238177251663524,0.05929599660163729,0.14577986596712225,0.0016781130518991908,0.014952389793097954,0.03420792438028226,0.024232365776566865,0.021752714666471266,0.0009652497946824321,0.0024538436632543423,0.0146951084204112,0.00655989595135567,0.07357850653354296,0.03727033670295923,0.03940996518417162,0.05507898829765865,0.0544789873787605,0.02237009086462753,0.057341741312076706,,0.07553113662174664,0.05791167599133013,0.009871246782078694,0.03302701677370559,,0.022611399586886217,29,,,,0.004237850887581812,,,0.0565744123487744,,,0.040894999415655,,,,,,
0.013988022975495345,0.0703109850831935,0.21230215685864007,0.00020754962604800149,0.009900399709630069,0.0555174104234057,0.059701538333342255,0.03920571418213118,0.009516603996209919,0.0021327729272094236,,,0.10454879166904843,0.04142003340299606,0.024905301676030257,,0.009841966830798663,0.022537795393016216,0.022502195536587423,,0.07499027125578558,0.005767592475613173,0.004293328541819707,0.009437595122380063,,0.004397283447907211,30,,0.009167830433218838,,0.007950532847187745,,0.059040148262088636,0.01031875081091671,,,0.023955048874701814,0.09214237930459786,,,,,
