feature_name,feature_importance,rank,fold_number
ela_level.lda_qda_25,0.0778711363092948,7,20
pca.expl_var_PC1.cov_init,0.0632856764286071,8,20
ela_meta.lin_simple.coef.max_by_min,0.0453323658028096,9,20
ela_level.lda_qda_10,0.0304287956129503,10,20
ela_level.mmce_lda_25,0.0255110039437415,11,20
ela_level.mmce_lda_50,0.0238725471677658,12,20
ela_distr.skewness,0.0216142214783203,13,20
ela_level.qda_mda_25,0.019964921010834,14,20
ela_level.lda_mda_50,0.0135680758099303,15,20
ela_meta.lin_simple.adj_r2,0.0128563832597062,16,20
ela_level.qda_mda_50,0.010730399599537,17,20
ela_level.lda_mda_10,0.008422294552553,18,20
ela_meta.quad_w_interact.adj_r2,0.0064261090515692,19,20
ela_level.lda_qda_50,0.0062890467470689,20,20
ela_level.mmce_qda_10,0.0057232860478392,21,20
ela_meta.quad_simple.cond,0.0042303125871323,22,20
ela_level.mmce_lda_10,0.0037392862383009,23,20
pca.expl_var.cor_init,0.0017356027979113,24,20
nbc.nb_fitness.cor,0.0013893923734967,25,20
pca.expl_var_PC1.cor_x,0.0010002292781471,26,20
nbc.nn_nb.cor,0.0007808793212517,27,20
ela_meta.lin_simple.coef.min,0.6587367040026649,1,21
ic.eps.s,0.6554990752370179,2,21
pca.expl_var_PC1.cov_init,0.1079946838678707,3,21
ela_level.lda_qda_10,0.0693682801120416,4,21
ela_meta.lin_simple.coef.max_by_min,0.0629880887578231,5,21
disp.ratio_mean_10,0.0620418472581381,6,21
ela_level.lda_mda_10,0.058794485329434,7,21
ela_distr.number_of_peaks,0.0468911930079277,8,21
nbc.nb_fitness.cor,0.0321476379050182,9,21
ela_level.lda_qda_50,0.0309339731380962,10,21
ela_meta.lin_simple.adj_r2,0.0308192671870827,11,21
ela_level.lda_mda_50,0.0229592329465914,12,21
ela_level.mmce_lda_25,0.0225931797033597,13,21
ela_level.mmce_lda_50,0.0185370392187092,14,21
ela_level.lda_mda_25,0.0178629246931741,15,21
ela_level.mmce_lda_10,0.0168057967860817,16,21
ela_level.qda_mda_25,0.0152807091007037,17,21
ela_level.mmce_mda_50,0.0144486796548475,18,21
pca.expl_var_PC1.cor_x,0.0127591309418124,19,21
pca.expl_var.cor_init,0.0111391480203231,20,21
ela_level.mmce_qda_10,0.0082418581151988,21,21
ela_meta.quad_w_interact.adj_r2,0.0054781318605451,22,21
ela_meta.quad_simple.cond,0.003389051387903,23,21
ela_distr.skewness,0.0030343297492496,24,21
nbc.nn_nb.cor,0.0016640592747802,25,21
ela_level.qda_mda_50,0.0013018402907741,26,21
ic.h.max,0.3322088198518695,1,22
ela_distr.number_of_peaks,0.1440206492560011,2,22
ela_meta.lin_simple.intercept,0.082483532722559,3,22
ic.eps.s,0.0716236525596848,4,22
pca.expl_var_PC1.cov_init,0.0650157303582304,5,22
ela_level.lda_qda_25,0.0592054549637205,6,22
pca.expl_var_PC1.cor_x,0.0542593534720954,7,22
ela_distr.skewness,0.0413115086704456,8,22
disp.ratio_mean_10,0.0404222024803953,9,22
ela_level.lda_mda_25,0.0358021594370543,10,22
ela_level.lda_qda_10,0.0246420530444731,11,22
ela_level.mmce_qda_10,0.0238924944835335,12,22
ela_level.mmce_mda_50,0.0204307135082415,13,22
ela_meta.quad_simple.cond,0.0157138168331242,14,22
ela_level.qda_mda_25,0.0155428977365173,15,22
ela_level.lda_mda_50,0.0145957824893206,16,22
ela_level.qda_mda_50,0.0132447185857306,17,22
ela_meta.lin_simple.adj_r2,0.011056279340562,18,22
ela_meta.lin_simple.coef.max_by_min,0.0086299132536571,19,22
ela_level.mmce_lda_25,0.005135689105039,20,22
ela_level.mmce_lda_50,0.0050930660921782,21,22
ela_meta.quad_w_interact.adj_r2,0.0044450719872469,22,22
pca.expl_var.cor_init,0.0032514488753702,23,22
nbc.nb_fitness.cor,0.0025619851465097,24,22
ela_level.lda_mda_10,0.0023694403462367,25,22
nbc.nn_nb.cor,0.0007801999896917,26,22
ela_level.lda_qda_50,0.0001215106602196,27,22
ela_level.mmce_lda_10,4.776407054159963e-05,28,22
disp.ratio_mean_10,0.1505029041533045,1,23
ela_level.lda_qda_10,0.1395960761671475,2,23
ela_meta.lin_simple.intercept,0.1025300563217955,3,23
ela_distr.skewness,0.0927671120131119,4,23
pca.expl_var_PC1.cov_init,0.0763437278261952,5,23
ela_level.lda_qda_25,0.059305649076011,6,23
ela_level.lda_qda_50,0.0414736687096514,7,23
ic.eps.s,0.0392646440546302,8,23
ela_distr.number_of_peaks,0.0345371638522866,9,23
ela_level.lda_mda_50,0.0292747846878734,10,23
ela_meta.quad_simple.cond,0.0223831766771989,11,23
ela_level.lda_mda_25,0.0179092886452582,12,23
ela_level.mmce_lda_10,0.0150312179501836,13,23
nbc.nn_nb.cor,0.0107290172595266,14,23
ela_level.mmce_mda_50,0.0091512639515584,15,23
ela_meta.lin_simple.adj_r2,0.0084432315460062,16,23
ela_level.mmce_qda_10,0.0060645420437149,17,23
ela_level.mmce_lda_50,0.0053737002406353,18,23
ela_meta.quad_w_interact.adj_r2,0.004924731458324,19,23
ela_meta.lin_simple.coef.max_by_min,0.003559952764895,20,23
ela_level.qda_mda_50,0.0031574404441475,21,23
ela_level.qda_mda_25,0.0026397382183484,22,23
ela_level.mmce_lda_25,0.0025888393323682,23,23
nbc.nb_fitness.cor,0.0022502676614471,24,23
pca.expl_var_PC1.cor_x,0.0013842465951281,25,23
pca.expl_var.cor_init,0.0011358477159365,26,23
ela_level.lda_mda_10,0.0001503422392881,27,23
disp.diff_median_10,0.3687777202016065,1,24
ela_meta.lin_simple.intercept,0.137178077329632,2,24
pca.expl_var_PC1.cov_init,0.0718535080042864,3,24
ela_level.lda_qda_25,0.0634987040484036,4,24
nbc.nn_nb.cor,0.0333926793395911,5,24
ela_distr.number_of_peaks,0.0293939927338916,6,24
ela_level.lda_qda_10,0.0246419814718233,7,24
ela_meta.quad_simple.cond,0.0232892444920609,8,24
ela_meta.quad_w_interact.adj_r2,0.021778883576098,9,24
ela_distr.skewness,0.0205483445076245,10,24
ela_level.mmce_qda_10,0.0203265744863017,11,24
ic.eps.s,0.0189992529063615,12,24
pca.expl_var_PC1.cor_x,0.0159325984482897,13,24
ela_level.lda_mda_50,0.0138942564306055,14,24
ela_level.lda_qda_50,0.0115439673254028,15,24
ela_level.mmce_lda_10,0.0104360179834912,16,24
nbc.nb_fitness.cor,0.009403862625038,17,24
ela_level.qda_mda_50,0.009400526760687,18,24
ela_meta.lin_simple.adj_r2,0.0078317925590136,19,24
ela_level.mmce_lda_25,0.0060602732891132,20,24
ela_level.mmce_lda_50,0.005347271233138,21,24
ela_meta.lin_simple.coef.max_by_min,0.0053310226132636,22,24
ela_level.mmce_mda_50,0.0052665732913006,23,24
ela_level.lda_mda_10,0.0048229652223353,24,24
ela_level.lda_mda_25,0.0030858713554366,25,24
ela_level.qda_mda_25,0.0015281642248597,26,24
pca.expl_var.cor_init,0.0014321672316086,27,24
ela_meta.lin_simple.coef.min,0.3646026994828339,1,25
pca.expl_var.cov_init,0.3634870915177151,2,25
ic.eps.s,0.3578820922995875,3,25
ela_level.qda_mda_25,0.0813741749712617,4,25
disp.ratio_mean_10,0.0646664106415563,5,25
ela_distr.skewness,0.0433434533522722,6,25
ela_level.lda_mda_25,0.0355391150893214,7,25
ela_level.lda_qda_25,0.0328692277411939,8,25
ela_level.lda_mda_50,0.0324534738352689,9,25
ela_distr.number_of_peaks,0.0280915289363414,10,25
ela_meta.quad_w_interact.adj_r2,0.0233642608630695,11,25
ela_meta.lin_simple.coef.max_by_min,0.0229635666819488,12,25
ela_level.mmce_lda_50,0.0207851245670343,13,25
ela_level.lda_qda_10,0.0084792079204259,14,25
ela_level.mmce_mda_50,0.0081501030218457,15,25
ela_level.mmce_lda_25,0.0057030726696618,16,25
pca.expl_var.cor_init,0.0046163576626502,17,25
ela_level.lda_mda_10,0.0044764299709663,18,25
nbc.nb_fitness.cor,0.0038831863673015,19,25
ela_meta.lin_simple.adj_r2,0.0035929223669366,20,25
ela_level.mmce_qda_10,0.0031575437770315,21,25
ela_level.qda_mda_50,0.0029705692852023,22,25
nbc.nn_nb.cor,0.0028926436782875,23,25
ela_level.mmce_lda_10,0.0027541606482083,24,25
pca.expl_var_PC1.cor_x,0.0016843607480856,25,25
ela_meta.quad_simple.cond,0.0014425291621409,26,25
ic.eps.max,0.2820214877883997,1,26
ic.eps.s,0.166312737246529,2,26
pca.expl_var_PC1.cov_init,0.1066407367076064,3,26
ela_meta.quad_simple.cond,0.0336778557521272,4,26
ela_distr.number_of_peaks,0.0276429879406216,5,26
ela_level.lda_mda_10,0.0250026754002563,6,26
ela_level.lda_qda_25,0.0229467567036717,7,26
ela_level.lda_mda_50,0.0160301181759262,8,26
ela_level.mmce_mda_50,0.0153006322334855,9,26
ela_meta.quad_w_interact.adj_r2,0.0151600694730111,10,26
ela_distr.skewness,0.0147089221058734,11,26
ela_meta.lin_simple.coef.max_by_min,0.01367233501747,12,26
ela_level.mmce_lda_50,0.0126219239137503,13,26
ela_level.lda_qda_10,0.0108468681593255,14,26
nbc.nb_fitness.cor,0.0098397248059226,15,26
ela_level.lda_qda_50,0.0095704051704156,16,26
ela_level.qda_mda_25,0.0074520591409201,17,26
disp.ratio_mean_10,0.0057420084671516,18,26
ela_level.qda_mda_50,0.0050680230793372,19,26
ela_level.mmce_lda_10,0.00434188140191,20,26
ela_level.mmce_lda_25,0.0038867192567564,21,26
nbc.nn_nb.cor,0.0033979944632441,22,26
pca.expl_var_PC1.cor_x,0.0025788943795022,23,26
ela_level.lda_mda_25,0.0023980789632223,24,26
pca.expl_var.cor_init,0.002222155210289,25,26
ela_meta.lin_simple.adj_r2,0.0019576938745835,26,26
pca.expl_var_PC1.cov_init,0.0870301876782691,1,27
ela_meta.lin_simple.intercept,0.0606493555203148,2,27
ela_level.lda_qda_25,0.0604762747423081,3,27
ela_level.lda_mda_50,0.0549617543085631,4,27
ela_level.lda_qda_50,0.0521799414999352,5,27
ic.eps.s,0.0479709411253558,6,27
ela_meta.lin_simple.coef.max_by_min,0.0323607739224344,7,27
ela_distr.number_of_peaks,0.0297617830803496,8,27
disp.ratio_mean_10,0.0241226467523041,9,27
ela_level.lda_mda_10,0.0204357590178081,10,27
ela_level.lda_qda_10,0.0193352078734433,11,27
ela_distr.skewness,0.0188314289559492,12,27
nbc.nb_fitness.cor,0.0110517191066101,13,27
pca.expl_var_PC1.cor_x,0.0104744406687282,14,27
ela_level.mmce_qda_10,0.0102538987636781,15,27
ela_level.mmce_lda_50,0.0089847159663617,16,27
ela_meta.lin_simple.adj_r2,0.0085903382911769,17,27
ela_meta.quad_simple.cond,0.0084471701082302,18,27
ela_level.qda_mda_50,0.0076401285157842,19,27
ela_level.qda_mda_25,0.0074145343326163,20,27
ela_meta.quad_w_interact.adj_r2,0.0066649262248912,21,27
ela_level.mmce_mda_50,0.0058073859677549,22,27
ela_level.lda_mda_25,0.0020750414758634,23,27
ela_level.mmce_lda_10,0.0009403095144399,24,27
pca.expl_var.cor_init,0.0005915034189157,25,27
nbc.nn_nb.cor,0.0001598490223384,26,27
ela_level.mmce_lda_25,3.353084192120369e-05,27,27
ic.eps.s,0.1348798697028964,1,28
ela_meta.lin_simple.intercept,0.0978767983000775,2,28
disp.ratio_mean_10,0.0975191112000388,3,28
pca.expl_var_PC1.cov_init,0.0685588560411176,4,28
ela_level.qda_mda_25,0.0616594213655928,5,28
nbc.nb_fitness.cor,0.0515952298040949,6,28
ela_level.lda_mda_10,0.0480671117067725,7,28
ela_level.lda_qda_25,0.0438201437855119,8,28
ela_distr.number_of_peaks,0.041589209821163,9,28
ela_level.lda_qda_10,0.0366034056531258,10,28
ela_distr.skewness,0.0358097551121672,11,28
ela_level.mmce_mda_50,0.033732974147629,12,28
ela_meta.lin_simple.coef.max_by_min,0.0274983872953606,13,28
ela_meta.quad_simple.cond,0.0236090098501439,14,28
ela_level.lda_mda_50,0.0118824583894139,15,28
ela_level.mmce_lda_25,0.0100212290703232,16,28
ela_level.lda_mda_25,0.0058992312339526,17,28
pca.expl_var_PC1.cor_x,0.0055495200356001,18,28
pca.expl_var.cor_init,0.004994881105809,19,28
ela_level.mmce_lda_10,0.0043194024034058,20,28
ela_level.qda_mda_50,0.0041416024041247,21,28
ela_distr.kurtosis,0.0041204085875247,22,28
ela_level.mmce_lda_50,0.0022532746412571,23,28
nbc.nn_nb.cor,0.0011848710196233,24,28
ela_level.lda_qda_50,0.000972731353253,25,28
ela_level.mmce_qda_10,0.0006852682857293,26,28
disp.ratio_mean_10,0.1090939754771562,1,29
ic.eps.s,0.1009291760139963,2,29
pca.expl_var_PC1.cov_init,0.0981280621658531,3,29
ela_meta.lin_simple.adj_r2,0.0846130878183416,4,29
ela_level.lda_qda_25,0.0795577195215866,5,29
pca.expl_var.cor_init,0.0319239110611814,6,29
ela_distr.number_of_peaks,0.0278791677129757,7,29
ela_level.lda_mda_50,0.0215051384202803,8,29
ela_level.mmce_mda_50,0.0197967004555625,9,29
ela_distr.skewness,0.0186685624027416,10,29
nbc.nn_nb.cor,0.0150999360683712,11,29
ela_level.lda_qda_10,0.0146147700036298,12,29
ela_meta.quad_simple.cond,0.0145271584281344,13,29
ela_meta.quad_w_interact.adj_r2,0.0117354842035372,14,29
ela_level.lda_qda_50,0.0111188124693952,15,29
ela_level.lda_mda_25,0.0107788988706921,16,29
ela_level.mmce_lda_50,0.010466993518209,17,29
nbc.nb_fitness.cor,0.0090277153564128,18,29
ela_level.qda_mda_25,0.0061345776984503,19,29
ela_level.mmce_lda_25,0.0040234545102305,20,29
pca.expl_var_PC1.cor_x,0.0023519449960353,21,29
ela_meta.lin_simple.intercept,0.0019652049969141,22,29
ela_level.qda_mda_50,0.0018716415653967,23,29
ela_level.lda_mda_10,0.0013057658409299,24,29
ela_level.mmce_lda_10,0.00099981425449,25,29
ela_level.mmce_qda_10,0.0006587289898456,26,29
ela_meta.lin_simple.coef.max_by_min,0.000213544585,27,29
pca.expl_var_PC1.cov_init,0.0958906867827775,1,30
ic.eps.s,0.0820065920460924,2,30
ela_level.lda_qda_25,0.0759793224790314,3,30
ela_meta.lin_simple.intercept,0.0692325052336691,4,30
ela_level.lda_qda_10,0.0539885714977217,5,30
disp.ratio_mean_10,0.0507379238285092,6,30
pca.expl_var.cor_init,0.0401741063512077,7,30
ela_distr.number_of_peaks,0.0342622269190234,8,30
ela_level.lda_mda_50,0.0268242289875118,9,30
ela_level.mmce_qda_10,0.0246553009873418,10,30
ela_meta.lin_simple.coef.max_by_min,0.0208150386286594,11,30
ela_meta.lin_simple.adj_r2,0.0198739585416738,12,30
pca.expl_var_PC1.cor_x,0.0187861042920731,13,30
ela_level.mmce_mda_50,0.0181805595974092,14,30
ela_distr.skewness,0.0142666325982715,15,30
ela_meta.quad_w_interact.adj_r2,0.0123508717992181,16,30
ela_level.lda_mda_25,0.011779653132535,17,30
ela_level.mmce_lda_25,0.0112147391054561,18,30
ela_meta.quad_simple.cond,0.0108615797837268,19,30
ela_level.lda_qda_50,0.009196272860394,20,30
ela_level.lda_mda_10,0.0080843820895419,21,30
ela_level.qda_mda_50,0.0062901838043489,22,30
ela_level.mmce_lda_50,0.0062662649752101,23,30
ela_level.mmce_lda_10,0.0035082108252653,24,30
nbc.nb_fitness.cor,0.0023297198283867,25,30
ela_level.qda_mda_25,0.0018126726508488,26,30
nbc.nn_nb.cor,0.0007103920330337,27,30
