f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
13.0,1.0,-0.1650507499259679,0.03492053828660759,-0.15146438550940305,0.07623236874206522,-0.0035893767616330743,-0.008208831418541675,-0.029959735407252858,-0.024543985710041925,-0.022093922400200493,-0.02826961653327567,-0.005922670064538145,0.0034583775708613607,-0.0036709212949598796,-0.017959045282541105,-0.006017197064683456,-0.025858709559504017,-0.005567254600503844,-0.003530634566960437,-0.6383351358145548,-0.010650024406246222,-0.04568595034171103,-0.5621844855080413,-0.03496977040527604,0.013484977840045952,-0.009363303163515442,-0.16163496306303882,0.007825073710528931
14.0,1.0,0.2824930283659118,0.036107836291844345,-0.14111636352623427,0.08438011570505212,-0.004921603844375131,-0.00605356160949371,-0.03211603860707668,-0.025847634203749616,-0.017158577313757282,-0.026682303770463836,0.0005476033323434309,-0.005807934456661256,-0.02442072093977457,-0.012380344403678724,0.011624489669741571,-0.004606642623823902,-0.007537850611946441,-0.0335221255511403,-0.6099787774375728,-0.021198777014240708,-0.04895516132318556,-0.5044186979636706,-0.00963611462351192,0.01403365946893053,0.001102255084454735,-0.1488977947145369,3.874766384231532e-06
15.0,1.0,-0.27626318226480845,-0.32588213841392444,0.017251292188652824,-0.07700933348596879,-0.009523007786900805,-0.02689526055761821,-0.01483324491736031,-0.019164632752093003,-0.03314720949014231,0.004511466372563453,-0.005711867505674719,-0.010290031524205745,-0.026653716334571347,-0.02785499607163484,-0.006526972292832145,-0.015410250516699557,-0.0020904918513908726,-0.1575963429986527,-0.13000764406280865,0.02724907573281604,0.017284040845164692,0.09749173331255681,0.001863048656285029,-0.01555461939886084,0.003918556655585961,0.0715119323494261,-0.06824650363366228
16.0,1.0,-0.0454125500204919,0.024504449864828578,-0.006201923533907253,-0.022583586320080982,0.005293387945753988,-0.008650529268582258,-0.011651458643610921,0.014592238571875568,-0.0007245237413863043,-0.004941670143284675,-0.0015692301703752007,0.008276706236811237,-0.02139901417766784,-0.025528529338972185,-0.04190687060392488,-0.031219965462085893,-0.0005674653060294941,-0.02442017822110234,-0.5517996712971196,0.009674518765130825,0.007370485860746833,-0.43727379500406793,-0.020008050428724077,-0.011720661115826422,0.0007134014297283135,-0.17367137412855124,-0.032575485458713395
17.0,1.0,0.0378450746186242,0.092312108669779,0.05528437064726553,-0.013249388894859784,0.021887434681365964,0.02296028518143505,-0.004350436449502034,0.05928106625821117,0.1568145196081664,0.00031495181461889426,-0.00630445619892639,0.037687625026542756,0.08798885165158908,0.015469171912154875,0.020842970187539916,0.02253166835481285,0.02052530781989108,0.05090016128920359,0.413588079967514,0.06682107592260923,-0.015523955896840079,0.2702074599034301,0.055072183152592456,0.011640291783649575,0.0012186723832018347,0.08524097013135473,0.004176603302712398
18.0,1.0,-0.0805798401259653,0.06336829524789442,-0.05280611581110146,-0.025547175666568993,-0.0225343819031075,-0.036451472912003464,-0.00962924568505437,-0.010815655393684164,-0.047429112036416685,0.0043662948532034946,-0.007075486410519749,0.0026412639557878027,-0.03835332756318546,0.0030345529335500825,0.008341358413846992,0.02301725949796939,0.0024541282515854424,-0.12398584776217644,0.3084753699727618,-0.061135111861032,-0.014309502712044604,0.20418849312095477,-0.028673228702391234,-0.023349568143923242,0.00398347339910609,0.06588833404686892,-0.0021178477261135004
19.0,1.0,-0.09142336750410066,-0.2528086439761568,-0.08884062562281868,-0.017100382804755527,-0.03505295492712812,-0.03457595151204388,-0.01931606735098717,-0.017171784324358,-0.04219689667797898,-0.020864328708814918,-0.013942796320129828,-0.006746878513743103,-0.005380741225941789,-0.004494532811408572,-0.042764096207415066,-0.03282009912723807,-0.0034749937554442024,-0.11297183989741523,-0.10672866936001421,-0.05851935679933872,-0.04402333975979994,0.08454775317232023,-0.009497470731460086,-0.008666815567255372,-0.016999076606201306,0.05420907460902436,0.003338134883025997
20.0,1.0,-0.023740115581350956,-0.2612082736333289,0.027872325974390513,-0.039832378195211474,-0.0023738585217884215,0.017129929265299163,-0.016481420206460033,-0.01495065406226802,-0.046927861137866206,0.0005527916370091289,-0.00307450168730519,-0.00639525658219447,0.045918550676594484,0.007889076545690533,-0.028436975633427106,-0.009842929189313045,-0.0027219702419428735,-0.14439707817829064,0.7232902349847605,-0.05172641089878797,-0.01520836474967241,0.24915377268278485,-0.03747866437831285,-0.0336318381734233,0.001834515267296433,0.05826054142366693,0.0001501429384576328
21.0,1.0,-0.016516058535374155,0.05747832282747317,0.014504237371912105,-0.0413709817762769,-0.014193803382477032,-0.0028382096492417085,0.07382042712681168,0.023472320199755585,-0.013982883792994802,-0.0017993330220722852,-0.0038254353411177697,0.000964683669270665,-0.0019988161660848525,0.005163717427437872,0.017462659791519296,0.00528274795627071,-0.005843536500463421,-0.10590385654869025,0.266865489075951,-0.015359205679826007,-0.025284507920695393,0.21224814390305063,0.012369433293783885,0.0025728012185433835,-0.002514911603486919,0.08390115162631523,0.0033208353814703617
22.0,1.0,-0.0780714267124373,-0.28267551720366346,0.033550718371559395,-0.02019910825238616,-0.01897442661650377,-0.02520524866950777,-0.011953013832202975,-0.0015550119857360059,-0.030127227030494672,0.008035835779330537,0.0014988861716784974,-0.002830677130315565,0.005272279536091274,-0.007038466056543311,0.0016636326419754,-0.004329553875795807,-0.0036489004835032215,-0.11261288449679947,-0.09550709471160852,-0.045484432145196686,0.01207154908932466,0.09929171563632383,0.011249567322180853,-0.021044096087597858,0.004116726579701295,0.06492014482185512,-0.051983345044223514
23.0,1.0,-0.07305317595519477,0.08229842363953255,-0.07387930332819956,0.013117165343233678,-0.01163890318437439,-0.03153047429153303,-0.006417901498223593,-0.014629874270287297,-0.02350537933413656,0.039564923566382755,0.0005509162494680337,-0.005862748589269764,-0.0002899885199594117,0.006482622897068656,0.011244147989191674,0.012360626846634375,-0.010205838065659587,0.02623725363197538,-0.08370196647113821,0.009525905277547257,0.018660454008578995,0.13814243383663646,-0.020638332930680556,-0.002736458175711607,0.002393724888808905,0.082006044816554,0.013036961241706788
24.0,1.0,-0.10743977760910527,0.08725513264571239,0.050031134968683305,-0.03706566351820665,0.00511768993237806,0.01478029598541459,-0.011151674408885313,-0.012885884227821194,-0.021103666504051308,0.033342847087278416,0.015971514019821074,0.015466458836158025,0.006213301574521211,0.002628495243877007,0.024034744981518343,-0.012803872037180896,-0.0029385064331100734,0.026375491535301256,-0.07121158175169087,0.013903416449848553,0.02298870217584114,0.12163658743472738,0.009947117188895117,-0.011365617119253624,0.002391913142885665,0.08868698971172176,0.021633121179685078
25.0,1.0,-0.06403780693240728,0.06659639686214529,0.028598953499251685,-0.024029046278643256,-0.019321466503882726,-0.005463798161638299,-0.019158093525983994,-0.010643362784286684,-0.011210956858933963,0.002332064803824217,-0.013021727174632167,0.015507966700521136,-0.022957236032540337,-0.010162932159278874,0.023059298708295116,0.010916969835391907,0.0036358439440562036,0.052485217710226115,-0.062368324631910756,0.02510150016606401,-0.007777983824391361,0.025047522068604736,-0.020478220624101665,-0.005160734946678642,0.0024264279926106635,-0.12142036009043339,0.01878042335823498
26.0,1.0,-0.08799975743856336,0.07690681529196865,0.04661321039917639,0.013749804826442044,-0.0014669330045652322,-0.03836202496436895,-0.014623969593540625,-0.010256528249121186,-0.03940241675653003,-0.02740103954984554,-0.004806453320893464,-0.011383072976927196,-0.037734296771467835,0.0014041561431797976,-0.00045353557568031703,-0.013695436138461695,-0.0012355721500833415,0.01961924389143285,-0.08890498382882087,3.2044389078874865e-05,0.019299891962699295,0.11532099237590247,0.008541088275287842,-0.00610109324370732,0.0010784956133721814,0.07921888369240407,0.0045557944146497
27.0,1.0,-0.05291529853005495,0.08941086269537482,0.05151845036936677,0.014413422085375736,-0.002925575861404896,-0.03552335041081421,-0.010118476553475817,-0.008554084842236994,-0.015308410240726263,-0.02368527766933643,0.01050268035058758,-0.009044986727884912,-0.004887617310022313,0.0051241171511037485,0.012128684297653252,0.014051246995902753,-0.0017830213548332497,0.1098974677421131,-0.05662067996131262,0.03429117276280353,0.016235441728069903,0.12618338270838816,0.011034373916469175,0.012050438637119194,0.0023337623818000834,0.0819421017248191,0.02155456959804496
28.0,1.0,0.02510471992803904,0.09676082996196814,0.055454238514112436,-0.05065798490519025,0.01483125660245176,0.012062827801915815,-0.013358087305498431,-0.0018585235893053722,-0.023549538736496786,0.002463061712716729,0.028393453031583284,0.015503604826204621,0.008045782522475885,-0.013228742657423586,0.017090083025579232,-0.012205960415195243,0.0016224131725260638,0.11164344073423416,-0.024756036919608735,0.0028382648054373323,0.016663251788698936,0.13295435786615553,0.008396734287910212,0.005511722003190787,0.000514275310624172,0.09836952720999387,0.005329232594992003
29.0,1.0,0.04082368267078543,0.0927839150258566,0.07014974504415539,-0.015896938350247674,0.0449129834096218,0.02368593113085157,-0.0053938077799055625,-0.0006606088277586797,-0.022592449188581002,-0.020874026517947425,0.01651604879784799,0.01353424268250523,0.013579329212337109,0.008016660786218127,0.007811540957983421,-0.011546460092592605,-0.0022716146411435973,0.03925255096473033,0.2670316066187759,0.05367383757467504,0.020281442488652743,0.19829628686497336,0.027298708964370103,0.0110880955112362,0.0019206909641498173,0.09693311454468305,0.002390132746347146
30.0,1.0,-0.01217665067309534,0.11401161244206945,0.056286780122661896,-0.025180255762399868,0.005153889419924324,0.014387472784900483,-0.014697728207391002,-0.014365411939421284,-0.005230889955052016,0.01800118624276555,0.022762756473245153,0.029693293128359294,0.010545696831283067,0.010826413653539277,0.026256928345094445,0.008540494707264763,0.004736030778451287,0.11769880403908484,0.02371037464827843,0.04082165826813198,0.01594409463334768,0.19042623910686207,0.015938246383228417,0.014956231409037493,-0.0023366935405433964,0.10038546163515269,0.023306090901306448
