f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
17.0,1.0,0.021851078612366716,0.04543627266388338,0.02537119191026634,-0.016635816444300403,0.01852897209957706,0.02063985994853754,-0.0037053674216555436,0.061036086795545216,0.13115247514530226,-0.010975105979045965,-0.0030291944047115956,0.020837369189053934,0.07523623549364097,0.014932475731411212,0.038789857860344654,0.031223811732954982,0.03897409469783796,0.03284225859805034,0.28840046852420814,0.3488700734137237,0.029806704291003,0.1843937428503917,0.06350570665953895,0.0001707316441874448,0.0545947681667698,-0.005303506568459865
18.0,1.0,-0.08231713401212115,0.04811476410122408,-0.042794142625940224,-0.028612630928273146,-0.012921969029157616,-0.02678494412855092,0.0004678669613044563,-0.015967968204061017,-0.03629852285789498,-0.013589550963949922,-0.0022588097303132128,0.005565576391085346,-0.014282873760778417,0.01045015357575048,0.016272503266618034,-0.010600370954508123,0.0055963559287398375,-0.022337599291098718,0.2715421369430213,-0.11291502370991054,-0.04687009018503931,0.10541778315221863,-0.03411510971755198,0.0008475795039148396,0.05360098540482622,-0.004249086564889386
19.0,1.0,-0.14128737256259105,-0.18604148190337305,-0.05963791086326612,0.01051244720608248,-0.022896523987028763,-0.040850814174116575,-0.020488736383966918,-0.02515370528431635,-0.03297973065434086,0.006690273288010709,-0.026144254634835776,-0.011426089173099242,-0.008656707969269177,-0.004885325454805195,-0.03151246108674172,-0.012471454462926987,-0.023653003607756354,0.006400629655011472,-0.08172982141880046,-0.10451275215390593,-0.0959583265560489,0.06918596622676203,-0.017029387501688066,-0.006506896614343406,0.05133907619320135,0.00836034404844916
20.0,1.0,-0.021408230218034136,-0.16494614881198708,-0.013601762980510433,-0.0332069810329336,0.002102687559643138,-0.016582451014892523,-0.003793718361278559,-0.018976911014928988,-0.0437033877117466,-0.00897810025714362,-0.003339447225295217,0.005118605331072804,-0.006873337770055319,0.0031101456717955293,-0.022528637753693938,-0.0019745697649751264,-0.0014649103904778402,-0.07715952445888392,0.6900906601311035,-0.1749989537567004,-0.04195317256461006,0.32269179933558495,-0.03147051697158161,0.0006392942544765208,0.03835758301663918,-0.009436309672771512
21.0,1.0,-0.022582691606039013,0.024516427792539923,0.0021132021832661265,-0.024519863043524246,-0.012094685124854308,0.004226391080771434,0.0054261671287106255,0.04020663656862052,0.010399018444918603,-0.016439352365867275,-0.00931551083203807,-0.008799358340963286,-0.01666676698718179,-0.014148992003954279,-0.01196117370522959,0.0002911610813456158,-0.009173339840624488,-0.010819361682485302,0.22359901655349554,0.3327072474454924,-0.009719235269027042,0.21567266965756982,0.03748254467843477,-0.0011271830866050705,0.0496747264174726,-0.00581404160663676
22.0,1.0,-0.08005377881546533,-0.1798459967171383,0.022072125212381333,-0.021104138960232072,-0.01530390775410288,-0.025998129004306727,-0.009525838580987617,-0.020605788655312533,-0.012005989777595509,-0.002136909234846125,0.007739334242343018,0.002513542990671217,0.0002933904947911318,0.00885342815102709,-0.02160346421920986,0.00013627218393647984,-0.0027071272029396284,0.014167729072198388,-0.10352771096945108,-0.1371531218839618,-0.04812760505781812,0.05216219142507615,0.015124377095294938,0.0010238128420614295,0.05792831600349901,-0.027641775918196037
23.0,1.0,-0.10045877319928272,0.08071377580150761,-0.04219242264784751,0.05899315059244386,-0.009223104943103244,-0.01281758900004608,0.03870001191658108,-0.017012901270779975,0.0005789029654539987,0.014717626517397987,-0.002771844291545947,0.00682063800110156,-0.008136605045063507,-6.788621530685098e-05,0.016859477315638676,-0.0025795746849493436,0.007696882250351509,0.017228127622620364,-0.04624946556108271,-0.09969081615375255,0.012098736454823221,0.13684518204322096,-0.01719009322695177,0.000541128282684139,0.07086127717193749,0.009537258809384306
24.0,1.0,-0.15281467748959957,0.07582393010796265,0.030090488300880167,-0.024098768577085365,0.00726219581985914,0.0023582344525502332,-0.0037469965137530356,-0.0203692341422988,0.002638428027473958,0.004484055041032059,0.01516314503375753,-0.008089887985764144,0.004057479144841468,0.007214076010728873,-0.005207209958611997,-0.00010418067797158525,0.0053244679383430225,0.002203957589567802,-0.05817184552063414,0.2826433338275333,0.017837943521861088,0.12339736200046247,0.03039576914459522,5.639311104795706e-05,0.06209358735964659,0.01513115034572535
25.0,1.0,-0.0852122434866127,0.053350180773967505,-0.0030767679313641514,-0.024546901416722493,-0.016862994668099887,0.012218947934238033,-0.008008454759975804,-0.021935896103365722,-0.008653384690288606,-0.0053366156633493835,-0.006841894722848022,0.009203482583408003,-0.046112227518402146,0.006807401747132125,-0.014290934519870785,-0.01098854032526431,0.01888563847430687,0.037110735903764916,-0.08744962228578575,0.11575902602194121,-0.0066309880395059645,0.01364149590270978,-0.01790146036799324,-0.0004361966351920638,-0.0778790237250379,0.02036945834117682
26.0,1.0,-0.11495927856135536,0.06569266462547763,0.017418113886992957,0.05014247036014982,0.005209403515340259,-0.019655459188498745,-0.0012324132245016169,-0.0050284950057371824,-0.011954406606262624,0.003186843680643609,-0.005537566646930833,0.002952068949548266,-0.024513023078424494,-0.0023767082040967984,0.006190352336527142,-0.002987425873851116,-0.0015351842185857664,0.007199043451445973,-0.037747580710477756,-0.11930023774257088,0.006053594666852538,0.13246389915378648,0.028036384124269925,0.0001813886491800986,0.07293828567589966,0.0024557456796893617
27.0,1.0,-0.07698779469348495,0.07306603586720181,0.01872408319890065,0.01829027963352834,-0.002374745884113248,-0.017387999308200633,0.001522624313423635,-0.01054303399551447,0.0020467203511080646,0.0041237197724065516,-0.0018057206402991783,0.0025104549713512343,-0.0223971260484375,-0.0018155813374438772,0.015240741165538205,0.002523868937928848,0.008528515547668276,0.048457962201012124,-0.048954843736962135,0.053587624228929084,0.01762038231943651,0.1311892188922142,0.04563180888539649,5.3892781874827135e-05,0.07089022285660435,0.017535656466146476
28.0,1.0,0.0740978214023925,0.0837200448820479,0.0303414788206287,-0.037109319202579316,0.01961657962007115,0.0033892145724845023,-0.0039430199018638855,-0.004968278690379533,-0.0035205275609920704,-0.0011458928705376397,0.012787414785546304,-0.006830354881617616,0.008534901346219492,0.00588582658991867,0.02286862677562253,-0.001746534074501207,0.012837518937868124,0.04723055391666163,0.008582853649643096,-0.14685551865064533,0.023402639301528503,0.14540915920116818,0.02334360351123491,8.351399710032338e-05,0.07832313695344159,0.0013503848519960874
29.0,1.0,0.07400965031207542,0.06872488083475589,0.031935665586277556,-0.015441375011580692,0.022558256499355958,0.014488788111007378,0.0038681692722270966,-0.0012079487575115753,0.02683853888265052,0.017006231052888125,0.014686961541148224,-0.0019128382543948674,0.009868470512134051,0.006854774905371071,0.019301696920529278,0.002420724205028557,-0.0041422373180466125,0.029434196504549644,0.18677131562706656,0.19686934058522682,0.04330849371863859,0.1284987487842631,0.04619595662349365,-0.0034962627392899023,0.06793409732003129,0.0001882101233031811
30.0,1.0,-0.03720144352632328,0.07231557985796137,0.04460831731629911,-0.016089934060545937,0.013536064898981034,0.008475395954992746,0.019458612344123986,-0.007516696536334692,0.016544343247617704,-0.005238584998640153,0.02059287274893854,0.0008813297823055471,0.008498093363554424,-0.0031790812903421312,0.008982719796751778,0.0029088982305200684,0.004034673478043344,0.053341192855218066,-0.016643879818286474,0.17610823898000555,0.05040013673134084,0.10617696188581775,0.039948348698432105,-0.0010050994163272038,0.07041724563410406,0.01574553936100731
