f_id,i_id,disp.ratio_median_05,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
12.0,1.0,0.07356448487608393,0.014931403221785447,-0.07841619969927988,-0.0014696686036721445,0.007592611632635644,-0.01813513770440158,-0.0029347982482809936,-0.007131998991008321,-0.013144972541870798,-0.00756707502951272,-0.006471436759123283,-0.008477611713601363,-0.040762693156886645,-0.009263585706965213,0.014042056136878917,-0.013117482761051753,0.005718533725452387,-0.0462757808083955,-0.6703913970151572,-0.1268161876819629,-0.0009107290436711085,-0.3332576716845219,-0.0537295875884197,-0.0010260762801719138,-0.14512012648545505,-0.01319911057108872
13.0,1.0,-0.34469220442250004,0.010913179558091193,-0.06834851862819999,-0.03626102989559871,-0.0085378415181448,-0.01456086389514409,-0.01228939810783982,-0.007463051716591736,-0.013109739899852646,-0.005404079650786793,-0.026241605512627338,-0.004860858814181224,0.0012511742957801567,-0.007987052534571512,0.015518574402762319,-0.016330367233045626,-0.03382476348494123,-0.029449990865253704,-0.7035270222465994,0.060265093400850234,-0.02768553736777769,-0.3355112519270702,-0.03693187795855456,-0.0009658127632988156,-0.12784833249826416,0.003912093837131114
14.0,1.0,0.26174764340972767,0.01902009481372292,-0.0758525840789874,0.021105698696973152,-0.00613136466533962,-0.0228005866174363,-0.007130222364693123,-0.009054651299327234,-0.013230097463606328,-0.00855945320761418,0.004536500113062139,-0.0006221634656271872,-0.020939810026429986,-0.009313758201116814,-0.009501933027987932,-0.0016760268753730056,-0.041037956464245434,-0.036671340178716164,-0.6791138774455572,-0.13983280625004416,-0.007071842440411311,-0.2620900844866084,-0.040998703393757774,-0.002613349816586397,-0.13398825457068528,-0.0080373431486511
15.0,1.0,-0.3276864717078083,-0.18400972626412915,0.01648685698884882,-0.019528467923904513,-0.017253744114058767,-0.04111881331441476,-0.0015207792743293725,-0.01697257479673281,-0.02703407746401777,-0.005458913163098742,-0.005505085037663029,0.006323024152540967,-0.01633192073548443,-0.016107015861759853,-0.018240179261943802,-0.015595615102974048,0.00468454681350211,-0.08913849258932542,-0.07438566885882122,-0.13436990710754673,-0.00879880381463778,-0.10801220335628817,0.00026166690930520115,0.002413554807669519,0.056320694638645113,-0.05275009948239381
16.0,1.0,0.032194246539192554,0.010998712271333252,-0.013855374490538358,-0.0008192824456015318,0.012369834768163123,-0.01881567446285121,-0.006021181312787005,-0.002561429274780197,-0.002338203191017835,-0.009113182483661312,-0.006963334801114622,-0.0032072754738418858,-0.04251053133386684,-0.009331656199053861,-0.05780555681982111,-0.02079103843657467,0.013299620689040677,-0.03852244276964393,-0.6307883436716355,-0.12438701847324718,-0.008503285500043761,-0.3005264485502676,-0.04427545337202173,-0.0004630540934758621,-0.1381049376026462,-0.0272613322690995
17.0,1.0,0.10293599235643994,0.02124113554763148,0.031683233935388785,0.0013158552951947943,0.004771201992119931,0.046531524508754044,-0.01664524146340413,0.09650043986079386,0.10707905330839168,-0.00765754644777236,0.0037543641614384,0.01898528066060683,0.032494094937495874,0.0182869018253421,0.05019562028758636,0.0339752233688602,0.03412188431817079,0.014543639784310896,0.29351861600934587,0.31648841048723864,0.0021497907522668447,0.20050895961185697,0.07694827917141134,0.002247593592798569,0.07018113350383672,-0.01659193798943714
18.0,1.0,-0.04366784367903182,0.01902841380225754,-0.030389883267261126,-0.010181746047305536,-0.005874497925986273,-0.020674970915860277,-0.003486329779786063,-0.009018628338043946,-0.032515421922630634,-0.01840397744399629,0.0004922548809659462,0.008421835155196991,-0.005667549968548625,0.005110973871001972,0.021739115969535674,0.007004758061956133,0.0073786432668570085,-0.02324695160231741,0.2028430733520701,-0.12778783195211646,-0.030391882467268604,0.09613251189744294,-0.061005726768345835,0.0029439037320507,0.05187335393287117,-0.027663624249344865
19.0,1.0,-0.0593245903350964,-0.16295408392255648,-0.046085090517049516,0.059274709744450524,-0.012637792462867743,-0.03179915387689329,-0.013589181618570131,-0.021593227979661,-0.02587321757635488,-0.006259726374303692,-0.029065408459017825,-0.006939925903224714,0.004766565031213311,-0.012065480257066781,-0.0635763636953289,-0.01586356356179048,0.006382620298767435,-0.025606183114241166,-0.04925414817028723,-0.14241313869975683,-0.058293193098457964,-0.1176553449569268,-0.007575684555099333,-0.02352873033636136,0.03357051794082511,0.009241408775974902
20.0,1.0,0.03695872854735427,-0.15966665717210557,0.0027374771045459672,-0.012061179890891591,-0.0013522297719349365,0.019321180586871458,-0.008648609696686231,0.03420501446892104,-0.05123707869277841,-0.013891073464485634,0.0011695805248840203,0.004224869665803085,0.002283942527248508,-0.007718630916754525,-0.040322669350980465,-0.004602659137671889,-0.0006271507386534037,-0.08283436471812376,0.6903040169910772,-0.20059294029318955,-0.031117290825874732,0.29878057620211346,-0.026893676432639943,0.0021389499820745252,0.039165121160148975,-0.03167316449479606
21.0,1.0,0.07961792873173618,0.0006620251770749091,-0.011276265469115814,-0.008841117679552155,-0.00647989042558056,-0.007238836263565904,0.028969248581957346,0.07318953007755417,-5.245262260006341e-05,-0.015608236672442814,-0.0015479733290618325,-0.010328641678782304,0.001477328776466453,-0.004993189891460229,-0.01254510868644793,0.0025658219468819993,0.022410012017103405,-0.03176003609347801,0.18399100207850877,0.3382841403241749,-0.009999589188750801,0.14166628768183895,0.04261972481627673,-0.008570796267554658,0.06422339878831881,-0.026755404546222637
22.0,1.0,-0.019470278215157538,-0.15023721663032774,0.03001711195623171,4.8494100449483855e-05,0.0036592024263576986,-0.01606709949135515,-0.006231936069189198,-0.015822340591392165,-0.015522094474552264,-0.003671495022651882,0.012738662968172956,0.001509891742415534,0.017113710044619434,-0.004064189987797009,-0.03748814832869974,-0.0018377306572043995,-0.00344358364313123,-0.023908116231782538,-0.0681892047578601,-0.13206062395312615,-0.0287359745578028,-0.08478402888501484,0.029537054643330875,0.0024794093693405305,0.050267107550060204,-0.04156428040186089
23.0,1.0,-0.02741992722728391,0.06793677591724138,-0.04647453488304349,0.05959626448363715,-0.0014938902635076648,-0.021777819471132297,-0.0014575311674632462,-0.012800492018501426,-0.002560097178030532,0.037002385265156645,0.012474751397092873,0.004209958923323032,-0.006492171125278404,-0.007990123981561192,0.024020824865844014,0.005612704304873239,-0.0015436170530984013,0.01724559965858332,-0.0023672911352387743,-0.08772134022355871,0.02107908159605387,-0.060309138064692805,-0.014966461957626446,0.002237525094173549,0.05922229894095796,0.021103769954125065
24.0,1.0,-0.08620969086015864,0.050385396355976504,0.03611224160615656,-0.012637613961569172,-0.0038276139319995705,-0.0012010121008863644,-0.01007117069608112,-0.009293179584390555,0.010393065941192442,0.03510084080686756,0.00751366831183323,-0.01074675443266597,0.008572341934477718,-0.0017909473652149633,-0.006082229806987238,-0.004894707021937505,-0.02792274102432658,0.0022472235573617752,-0.02648645822076575,0.21418829292168312,0.016071539092300205,-0.09073705775824246,0.04661371185994816,-0.0006446088890811455,0.06680185145013193,0.02007737609534546
25.0,1.0,-0.004338119387178615,0.03581717631830528,0.012800848591900156,-0.004782772065956094,-0.015428416361833036,0.010802007335037339,-0.004686061771611856,-0.008795219359690097,-0.0303241544038452,-0.008302513532251084,-0.00041650312511899175,0.010389048307654176,-0.015537476847463049,0.0028110128015594823,-0.02329227013922201,0.00127022379076125,0.02292483264716887,0.03353892151774615,-0.038144224881225416,0.06142160211929008,0.0012230142505504067,-0.053953413876471845,-0.016650143203278983,-0.0034111674770204185,-0.07906277041797646,0.02081263756576671
26.0,1.0,-0.03483432366287393,0.051600603107192534,0.022599657019615513,0.05929980317522798,0.0031064562456701323,-0.022534032139653062,0.007529020998287846,-0.007170336020403839,-0.024143074754378855,0.00439486930233619,0.010565469358213243,0.0032458366613740417,-0.020627102074544264,-0.008993425620568398,0.024000044659914208,-0.0038871278234057127,-0.0028542605063879172,0.005463055510572265,0.002684248937226443,-0.09560957321327002,0.009714575916205647,-0.05494718105370816,0.024303695149592332,0.0019521569738865806,0.06146681957558413,-0.0027469080289463862
27.0,1.0,-0.006539913621802973,0.051696248716123876,0.026733204965331273,0.06072417756802599,-0.0013959071116064175,-0.01937442970705109,-0.0022045234563667884,-0.006018523582132328,0.006102750512005629,0.0037608192766348247,-0.023250078141125636,0.0037022004575098144,-0.002442069619223135,-0.00788300736738413,0.03708215699789556,0.005232202634049074,0.0007627754842661411,0.0735795191055784,-0.0121864346889435,0.033738556971307516,0.013663533551654512,-0.09256326782191555,0.04215875869244991,0.0013722748410032804,0.05937398060668877,0.025255428814135845
28.0,1.0,0.11733173764429153,0.06686926225467266,0.03130662917948659,-0.0059272897471540084,0.00822395331359336,0.004506651789797704,-0.00436413736307989,-0.005565028798954018,0.016097175747380253,0.00021341926030544371,0.022241124959461067,-0.004405350488124678,0.013441685123896464,-0.0033786732947767312,0.03700401210701813,-0.009252972558437895,0.019332078146440283,0.06866186586923761,0.0032895225465934368,-0.11489307964016149,0.008118627171933452,-0.02632127414023729,0.02824795832423061,0.001292668170788564,0.06641309841618633,-0.005296668271008766
29.0,1.0,0.14651959088041644,0.0631306668278634,0.029376076852429506,-0.0026973797689471965,0.026871289393332477,0.012077892209409241,0.002669595873579738,-0.006208500886813721,0.016086686628624693,0.013589599943202914,-0.006784898681498883,0.017597372375540633,0.002245889601654582,-0.0011352815147956236,0.028314156036165643,-0.0007002941736729128,-0.0078994232739159,0.011681488913351263,0.18932488152971044,0.14666048102079693,0.023566644662379645,0.2133202771960514,0.05514995833415443,-0.015212612800479712,0.06492370159531363,-0.00033326251931280036
30.0,1.0,0.07617562148907189,0.031600850465711004,0.042722806083091154,-0.007254144831109801,0.00673773465578238,0.011664446688545544,-0.00827889464261848,-0.013628089884435944,0.014041317646024795,-0.004666740979039237,0.01348613555859985,0.0014316518748052304,0.00466213736360102,-0.01070383952476127,0.028572043080058698,0.00823783160237207,-0.010442620315596047,0.07828218741875478,0.022173584447180497,0.1388654372189561,0.028715002271016612,0.1333575956611402,0.052567502335683164,-0.012221343330356522,0.06485510362873892,0.02125638771885358
